,part,trialId,charId,l,b,r,t,char
0,2,202,350,545,208,560,280,n
0,2,202,351,560,208,575,280,i
0,2,202,352,575,208,590,280,n
0,2,202,353,590,208,612,280,g
0,2,202,354,612,208,635,280,e
0,2,202,355,635,208,657,280,r
0,2,202,356,657,208,680,280,e
0,2,202,357,680,208,702,280,n
0,2,202,358,702,208,725,280,a
0,2,202,359,725,208,747,280,f
0,2,202,360,747,208,770,280,d
0,2,202,361,770,208,792,280,e
0,2,202,362,792,208,815,280,s
0,2,202,363,815,208,830,280,t
0,2,202,364,830,208,845,280,o
0,2,202,365,845,208,860,280,r
0,2,202,366,860,208,882,280,e
0,2,202,367,882,208,905,280,u
0,2,202,368,905,208,920,280,d
0,2,202,369,920,208,935,280,f
0,2,202,370,935,208,950,280,o
0,2,202,371,950,208,965,280,r
0,2,202,372,965,208,980,280,d
0,2,202,373,980,208,995,280,r
0,2,202,374,995,208,1010,280,i
0,2,202,375,1010,208,1025,280,n
0,2,202,376,1025,208,1040,280,g
0,2,202,377,1040,208,1055,280,e
0,2,202,378,1055,208,1077,280,r
0,2,202,379,1077,208,1100,280,s
0,2,202,380,1100,208,1115,280,o
0,2,202,381,1115,208,1137,280,m
0,2,202,382,1137,208,1160,280,v
0,2,202,383,1160,208,1182,280,i
0,2,202,384,1182,208,1205,280,m
0,2,202,385,1205,208,1227,280,å
0,2,202,386,1227,208,1250,280,g
0,2,202,387,1250,208,1272,280,å
0,2,202,388,1272,208,1302,280,i
0,2,202,389,1302,208,1325,280,m
0,2,202,390,1325,208,1340,280,ø
0,2,202,391,1340,208,1355,280,d
0,2,202,392,1355,208,1370,280,e
0,2,202,393,1370,208,1395,280,?
0,2,228,1,190,137,215,208,B
0,2,228,2,215,137,230,208,e
0,2,228,3,230,137,245,208,g
0,2,228,4,245,137,260,208,r
0,2,228,5,260,137,275,208,e
0,2,228,6,275,137,290,208,b
0,2,228,7,290,137,305,208,e
0,2,228,8,305,137,327,208,t
0,2,228,9,327,137,350,208,'
0,2,228,10,350,137,365,208,g
0,2,228,11,365,137,380,208,l
0,2,228,12,380,137,395,208,æ
0,2,228,13,395,137,410,208,d
0,2,228,14,410,137,425,208,e
0,2,228,15,425,137,447,208,'
0,2,228,16,447,137,470,208,b
0,2,228,17,470,137,485,208,e
0,2,228,18,485,137,500,208,s
0,2,228,19,500,137,515,208,k
0,2,228,20,515,137,530,208,r
0,2,228,21,530,137,545,208,i
0,2,228,22,545,137,560,208,v
0,2,228,23,560,137,575,208,e
0,2,228,24,575,137,597,208,r
0,2,228,25,597,137,620,208,e
0,2,228,26,620,137,642,208,n
0,2,228,27,642,137,665,208,v
0,2,228,28,665,137,680,208,æ
0,2,228,29,680,137,695,208,r
0,2,228,30,695,137,710,208,d
0,2,228,31,710,137,725,208,i
0,2,228,32,725,137,747,208,","
0,2,228,33,747,137,770,208,s
0,2,228,34,770,137,785,208,o
0,2,228,35,785,137,807,208,m
0,2,228,36,807,137,837,208,I
0,2,228,37,837,137,860,208,s
0,2,228,38,860,137,875,208,e
0,2,228,39,875,137,890,208,l
0,2,228,40,890,137,912,208,v
0,2,228,41,912,137,935,208,s
0,2,228,42,935,137,950,208,k
0,2,228,43,950,137,965,208,a
0,2,228,44,965,137,987,208,l
0,2,228,45,987,137,1010,208,f
0,2,228,46,1010,137,1025,208,i
0,2,228,47,1025,137,1040,208,n
0,2,228,48,1040,137,1055,208,d
0,2,228,49,1055,137,1077,208,e
0,2,228,50,1077,137,1100,208,u
0,2,228,51,1100,137,1122,208,d
0,2,228,52,1122,137,1145,208,a
0,2,228,53,1145,137,1167,208,f
0,2,228,54,1167,137,1190,208,a
0,2,228,55,1190,137,1212,208,t
0,2,228,56,1212,137,1235,208,d
0,2,228,57,1235,137,1250,208,e
0,2,228,58,1250,137,1265,208,f
0,2,228,59,1265,137,1280,208,i
0,2,228,60,1280,137,1295,208,n
0,2,228,61,1295,137,1310,208,e
0,2,228,62,1310,137,1325,208,r
0,2,228,63,1325,137,1340,208,e
0,2,228,64,1340,137,1362,208,.
0,2,228,65,1362,137,1385,208,D
0,2,228,66,1385,137,1400,208,e
0,2,228,67,1400,137,1422,208,t
0,2,228,68,1422,137,1445,208,s
0,2,228,69,1445,137,1460,208,o
0,2,228,70,1460,137,1482,208,m
0,2,228,71,1482,137,1505,208,g
0,2,228,72,1505,137,1520,208,i
0,2,228,73,1520,137,1535,208,v
0,2,228,74,1535,137,1550,208,e
0,2,228,75,1550,137,1572,208,r
0,2,228,76,1572,137,1595,208,m
0,2,228,77,1595,137,1610,208,i
0,2,228,78,1610,137,1635,208,g
0,2,228,79,190,208,215,307,'
0,2,228,80,215,208,230,307,g
0,2,228,81,230,208,245,307,l
0,2,228,82,245,208,260,307,æ
0,2,228,83,260,208,275,307,d
0,2,228,84,275,208,290,307,e
0,2,228,85,290,208,305,307,”
0,2,228,86,305,208,327,307,","
0,2,228,87,327,208,350,307,e
0,2,228,88,350,208,372,307,r
0,2,228,89,372,208,395,307,i
0,2,228,90,395,208,410,307,k
0,2,228,91,410,208,425,307,k
0,2,228,92,425,208,447,307,e
0,2,228,93,447,208,470,307,n
0,2,228,94,470,208,485,307,ø
0,2,228,95,485,208,500,307,d
0,2,228,96,500,208,515,307,v
0,2,228,97,515,208,530,307,e
0,2,228,98,530,208,545,307,n
0,2,228,99,545,208,560,307,d
0,2,228,100,560,208,575,307,i
0,2,228,101,575,208,590,307,g
0,2,228,102,590,208,605,307,v
0,2,228,103,605,208,620,307,i
0,2,228,104,620,208,642,307,s
0,2,228,105,642,208,665,307,d
0,2,228,106,665,208,680,307,e
0,2,228,107,680,208,695,307,t
0,2,228,108,695,208,717,307,","
0,2,228,109,717,208,740,307,s
0,2,228,110,740,208,755,307,o
0,2,228,111,755,208,777,307,m
0,2,228,112,777,208,800,307,g
0,2,228,113,800,208,815,307,i
0,2,228,114,815,208,830,307,v
0,2,228,115,830,208,845,307,e
0,2,228,116,845,208,867,307,r
0,2,228,117,867,208,890,307,j
0,2,228,118,890,208,905,307,e
0,2,228,119,905,208,927,307,r
0,2,228,120,927,208,950,307,'
0,2,228,121,950,208,965,307,g
0,2,228,122,965,208,980,307,l
0,2,228,123,980,208,995,307,æ
0,2,228,124,995,208,1010,307,d
0,2,228,125,1010,208,1025,307,e
0,2,228,126,1025,208,1040,307,'
0,2,228,127,1040,208,1062,307,.
0,2,228,128,1062,208,1092,307,I
0,2,228,129,1092,208,1115,307,s
0,2,228,130,1115,208,1130,307,k
0,2,228,131,1130,208,1145,307,a
0,2,228,132,1145,208,1167,307,l
0,2,228,133,1167,208,1190,307,u
0,2,228,134,1190,208,1205,307,n
0,2,228,135,1205,208,1220,307,d
0,2,228,136,1220,208,1235,307,e
0,2,228,137,1235,208,1250,307,r
0,2,228,138,1250,208,1265,307,s
0,2,228,139,1265,208,1280,307,ø
0,2,228,140,1280,208,1295,307,g
0,2,228,141,1295,208,1310,307,e
0,2,228,142,1310,208,1332,307,","
0,2,228,143,1332,208,1355,307,h
0,2,228,144,1355,208,1370,307,v
0,2,228,145,1370,208,1385,307,o
0,2,228,146,1385,208,1400,307,r
0,2,228,147,1400,208,1415,307,n
0,2,228,148,1415,208,1430,307,å
0,2,228,149,1430,208,1452,307,r
0,2,228,150,1452,208,1482,307,I
0,2,228,151,1482,208,1505,307,f
0,2,228,152,1505,208,1520,307,ø
0,2,228,153,1520,208,1535,307,l
0,2,228,154,1535,208,1550,307,e
0,2,228,155,1550,208,1572,307,r
0,2,228,156,1572,208,1595,307,'
0,2,228,157,1595,208,1610,307,g
0,2,228,158,1610,208,1625,307,l
0,2,228,159,1625,208,1640,307,æ
0,2,228,160,1640,208,1655,307,d
0,2,228,161,1655,208,1670,307,e
0,2,228,162,1670,208,1695,307,'
0,2,228,163,190,307,215,406,o
0,2,228,164,215,307,237,406,g
0,2,228,165,237,307,260,406,k
0,2,228,166,260,307,275,406,æ
0,2,228,167,275,307,290,406,m
0,2,228,168,290,307,305,406,p
0,2,228,169,305,307,327,406,e
0,2,228,170,327,307,350,406,f
0,2,228,171,350,307,365,406,o
0,2,228,172,365,307,380,406,r
0,2,228,173,380,307,402,406,","
0,2,228,174,402,307,425,406,a
0,2,228,175,425,307,447,406,t
0,2,228,176,447,307,477,406,I
0,2,228,177,477,307,500,406,f
0,2,228,178,500,307,515,406,å
0,2,228,179,515,307,537,406,r
0,2,228,180,537,307,560,406,s
0,2,228,181,560,307,582,406,å
0,2,228,182,582,307,605,406,m
0,2,228,183,605,307,620,406,e
0,2,228,184,620,307,635,406,g
0,2,228,185,635,307,650,406,e
0,2,228,186,650,307,672,406,t
0,2,228,187,672,307,695,406,'
0,2,228,188,695,307,710,406,g
0,2,228,189,710,307,725,406,l
0,2,228,190,725,307,740,406,æ
0,2,228,191,740,307,755,406,d
0,2,228,192,755,307,770,406,e
0,2,228,193,770,307,792,406,'
0,2,228,194,792,307,822,406,i
0,2,228,195,822,307,845,406,j
0,2,228,196,845,307,860,406,e
0,2,228,197,860,307,875,406,r
0,2,228,198,875,307,890,406,e
0,2,228,199,890,307,912,406,s
0,2,228,200,912,307,935,406,l
0,2,228,201,935,307,950,406,i
0,2,228,202,950,307,972,406,v
0,2,228,203,972,307,995,406,s
0,2,228,204,995,307,1010,406,o
0,2,228,205,1010,307,1032,406,m
0,2,228,206,1032,307,1055,406,o
0,2,228,207,1055,307,1070,406,v
0,2,228,208,1070,307,1085,406,e
0,2,228,209,1085,307,1100,406,r
0,2,228,210,1100,307,1115,406,h
0,2,228,211,1115,307,1130,406,o
0,2,228,212,1130,307,1145,406,v
0,2,228,213,1145,307,1160,406,e
0,2,228,214,1160,307,1175,406,d
0,2,228,215,1175,307,1190,406,e
0,2,228,216,1190,307,1212,406,t
0,2,228,217,1212,307,1235,406,m
0,2,228,218,1235,307,1250,406,u
0,2,228,219,1250,307,1265,406,l
0,2,228,220,1265,307,1280,406,i
0,2,228,221,1280,307,1295,406,g
0,2,228,222,1295,307,1310,406,t
0,2,228,223,1310,307,1332,406,.
0,2,228,224,1332,307,1355,406,D
0,2,228,225,1355,307,1370,406,e
0,2,228,226,1370,307,1392,406,t
0,2,228,227,1392,307,1415,406,g
0,2,228,228,1415,307,1430,406,æ
0,2,228,229,1430,307,1445,406,l
0,2,228,230,1445,307,1460,406,d
0,2,228,231,1460,307,1475,406,e
0,2,228,232,1475,307,1497,406,r
0,2,228,233,1497,307,1520,406,b
0,2,228,234,1520,307,1535,406,å
0,2,228,235,1535,307,1550,406,d
0,2,228,236,1550,307,1572,406,e
0,2,228,237,1572,307,1602,406,i
0,2,228,238,1602,307,1625,406,d
0,2,228,239,1625,307,1640,406,e
0,2,228,240,1640,307,1665,406,t
0,2,228,241,190,406,215,505,d
0,2,228,242,215,406,230,505,a
0,2,228,243,230,406,245,505,g
0,2,228,244,245,406,260,505,l
0,2,228,245,260,406,275,505,i
0,2,228,246,275,406,290,505,g
0,2,228,247,290,406,312,505,e
0,2,228,248,312,406,335,505,o
0,2,228,249,335,406,357,505,g
0,2,228,250,357,406,380,505,p
0,2,228,251,380,406,402,505,å
0,2,228,252,402,406,425,505,d
0,2,228,253,425,406,440,505,e
0,2,228,254,440,406,462,505,n
0,2,228,255,462,406,485,505,l
0,2,228,256,485,406,500,505,a
0,2,228,257,500,406,515,505,n
0,2,228,258,515,406,530,505,g
0,2,228,259,530,406,552,505,e
0,2,228,260,552,406,575,505,b
0,2,228,261,575,406,590,505,a
0,2,228,262,590,406,605,505,n
0,2,228,263,605,406,620,505,e
0,2,228,264,620,406,642,505,.
0,2,228,265,642,406,665,505,F
0,2,228,266,665,406,680,505,i
0,2,228,267,680,406,695,505,n
0,2,228,268,695,406,717,505,d
0,2,228,269,717,406,740,505,u
0,2,228,270,740,406,762,505,d
0,2,228,271,762,406,785,505,a
0,2,228,272,785,406,807,505,f
0,2,228,273,807,406,830,505,h
0,2,228,274,830,406,845,505,v
0,2,228,275,845,406,860,505,a
0,2,228,276,860,406,882,505,d
0,2,228,277,882,406,905,505,d
0,2,228,278,905,406,920,505,e
0,2,228,279,920,406,942,505,r
0,2,228,280,942,406,965,505,g
0,2,228,281,965,406,980,505,ø
0,2,228,282,980,406,1002,505,r
0,2,228,283,1002,406,1025,505,j
0,2,228,284,1025,406,1040,505,e
0,2,228,285,1040,406,1062,505,r
0,2,228,286,1062,406,1085,505,g
0,2,228,287,1085,406,1100,505,l
0,2,228,288,1100,406,1115,505,a
0,2,228,289,1115,406,1130,505,d
0,2,228,290,1130,406,1145,505,e
0,2,228,291,1145,406,1167,505,","
0,2,228,292,1167,406,1190,505,t
0,2,228,293,1190,406,1205,505,æ
0,2,228,294,1205,406,1220,505,n
0,2,228,295,1220,406,1242,505,k
0,2,228,296,1242,406,1265,505,o
0,2,228,297,1265,406,1280,505,v
0,2,228,298,1280,406,1295,505,e
0,2,228,299,1295,406,1310,505,r
0,2,228,300,1310,406,1332,505,","
0,2,228,301,1332,406,1355,505,h
0,2,228,302,1355,406,1370,505,v
0,2,228,303,1370,406,1385,505,o
0,2,228,304,1385,406,1400,505,r
0,2,228,305,1400,406,1415,505,d
0,2,228,306,1415,406,1430,505,a
0,2,228,307,1430,406,1452,505,n
0,2,228,308,1452,406,1482,505,I
0,2,228,309,1482,406,1505,505,k
0,2,228,310,1505,406,1520,505,a
0,2,228,311,1520,406,1542,505,n
0,2,228,312,1542,406,1565,505,d
0,2,228,313,1565,406,1580,505,y
0,2,228,314,1580,406,1595,505,r
0,2,228,315,1595,406,1610,505,k
0,2,228,316,1610,406,1635,505,e
0,2,228,317,190,505,215,604,d
0,2,228,318,215,505,230,604,e
0,2,228,319,230,505,245,604,t
0,2,228,320,245,505,260,604,t
0,2,228,321,260,505,282,604,e
0,2,228,322,282,505,305,604,o
0,2,228,323,305,505,327,604,g
0,2,228,324,327,505,350,604,o
0,2,228,325,350,505,365,604,v
0,2,228,326,365,505,380,604,e
0,2,228,327,380,505,395,604,r
0,2,228,328,395,505,410,604,v
0,2,228,329,410,505,425,604,e
0,2,228,330,425,505,440,604,j
0,2,228,331,440,505,462,604,","
0,2,228,332,462,505,485,604,h
0,2,228,333,485,505,500,604,v
0,2,228,334,500,505,515,604,o
0,2,228,335,515,505,530,604,r
0,2,228,336,530,505,545,604,d
0,2,228,337,545,505,560,604,a
0,2,228,338,560,505,582,604,n
0,2,228,339,582,505,605,604,j
0,2,228,340,605,505,620,604,e
0,2,228,341,620,505,635,604,r
0,2,228,342,635,505,650,604,e
0,2,228,343,650,505,672,604,s
0,2,228,344,672,505,695,604,v
0,2,228,345,695,505,710,604,i
0,2,228,346,710,505,725,604,d
0,2,228,347,725,505,740,604,e
0,2,228,348,740,505,755,604,r
0,2,228,349,755,505,777,604,e
0,2,228,350,777,505,800,604,f
0,2,228,351,800,505,815,604,æ
0,2,228,352,815,505,830,604,r
0,2,228,353,830,505,852,604,d
0,2,228,354,852,505,875,604,u
0,2,228,355,875,505,897,604,d
0,2,228,356,897,505,927,604,i
0,2,228,357,927,505,950,604,u
0,2,228,358,950,505,965,604,d
0,2,228,359,965,505,980,604,d
0,2,228,360,980,505,995,604,a
0,2,228,361,995,505,1010,604,n
0,2,228,362,1010,505,1025,604,n
0,2,228,363,1025,505,1040,604,e
0,2,228,364,1040,505,1055,604,l
0,2,228,365,1055,505,1070,604,s
0,2,228,366,1070,505,1085,604,e
0,2,228,367,1085,505,1100,604,s
0,2,228,368,1100,505,1115,604,s
0,2,228,369,1115,505,1130,604,y
0,2,228,370,1130,505,1145,604,s
0,2,228,371,1145,505,1160,604,t
0,2,228,372,1160,505,1175,604,e
0,2,228,373,1175,505,1190,604,m
0,2,228,374,1190,505,1205,604,e
0,2,228,375,1205,505,1227,604,t
0,2,228,376,1227,505,1250,604,o
0,2,228,377,1250,505,1272,604,g
0,2,228,378,1272,505,1295,604,l
0,2,228,379,1295,505,1310,604,i
0,2,228,380,1310,505,1325,604,v
0,2,228,381,1325,505,1340,604,e
0,2,228,382,1340,505,1362,604,t
0,2,228,383,1362,505,1385,604,k
0,2,228,384,1385,505,1400,604,a
0,2,228,385,1400,505,1422,604,n
0,2,228,386,1422,505,1445,604,u
0,2,228,387,1445,505,1460,604,n
0,2,228,388,1460,505,1475,604,d
0,2,228,389,1475,505,1490,604,e
0,2,228,390,1490,505,1505,604,r
0,2,228,391,1505,505,1520,604,s
0,2,228,392,1520,505,1535,604,t
0,2,228,393,1535,505,1550,604,ø
0,2,228,394,1550,505,1565,604,t
0,2,228,395,1565,505,1580,604,t
0,2,228,396,1580,505,1602,604,e
0,2,228,397,1602,505,1625,604,d
0,2,228,398,1625,505,1640,604,e
0,2,228,399,1640,505,1655,604,t
0,2,228,400,1655,505,1680,604,","
0,2,228,401,190,604,215,676,s
0,2,228,402,215,604,230,676,o
0,2,228,403,230,604,252,676,m
0,2,228,404,252,604,282,676,I
0,2,228,405,282,604,305,676,s
0,2,228,406,305,604,320,676,e
0,2,228,407,320,604,335,676,l
0,2,228,408,335,604,357,676,v
0,2,228,409,357,604,380,676,d
0,2,228,410,380,604,395,676,e
0,2,228,411,395,604,410,676,f
0,2,228,412,410,604,425,676,i
0,2,228,413,425,604,440,676,n
0,2,228,414,440,604,455,676,e
0,2,228,415,455,604,470,676,r
0,2,228,416,470,604,485,676,e
0,2,228,417,485,604,507,676,r
0,2,228,418,507,604,530,676,s
0,2,228,419,530,604,545,676,o
0,2,228,420,545,604,567,676,m
0,2,228,421,567,604,590,676,'
0,2,228,422,590,604,605,676,g
0,2,228,423,605,604,620,676,l
0,2,228,424,620,604,635,676,æ
0,2,228,425,635,604,650,676,d
0,2,228,426,650,604,665,676,e
0,2,228,427,665,604,680,676,'
0,2,228,428,680,604,705,676,.
0,2,214,1,190,136,222,208,I
0,2,214,2,222,136,245,208,h
0,2,214,3,245,136,260,208,a
0,2,214,4,260,136,282,208,r
0,2,214,5,282,136,305,208,n
0,2,214,6,305,136,327,208,u
0,2,214,7,327,136,350,208,v
0,2,214,8,350,136,365,208,æ
0,2,214,9,365,136,380,208,r
0,2,214,10,380,136,395,208,e
0,2,214,11,395,136,417,208,t
0,2,214,12,417,136,440,208,p
0,2,214,13,440,136,462,208,å
0,2,214,14,462,136,485,208,G
0,2,214,15,485,136,500,208,r
0,2,214,16,500,136,515,208,i
0,2,214,17,515,136,530,208,b
0,2,214,18,530,136,545,208,s
0,2,214,19,545,136,560,208,k
0,2,214,20,560,136,575,208,o
0,2,214,21,575,136,597,208,v
0,2,214,22,597,136,620,208,G
0,2,214,23,620,136,635,208,y
0,2,214,24,635,136,650,208,m
0,2,214,25,650,136,665,208,n
0,2,214,26,665,136,680,208,a
0,2,214,27,680,136,695,208,s
0,2,214,28,695,136,710,208,i
0,2,214,29,710,136,725,208,u
0,2,214,30,725,136,747,208,m
0,2,214,31,747,136,777,208,i
0,2,214,32,777,136,807,208,3
0,2,214,33,807,136,830,208,å
0,2,214,34,830,136,852,208,r
0,2,214,35,852,136,882,208,–
0,2,214,36,882,136,905,208,j
0,2,214,37,905,136,920,208,e
0,2,214,38,920,136,942,208,g
0,2,214,39,942,136,965,208,h
0,2,214,40,965,136,980,208,a
0,2,214,41,980,136,1002,208,r
0,2,214,42,1002,136,1025,208,k
0,2,214,43,1025,136,1040,208,u
0,2,214,44,1040,136,1062,208,n
0,2,214,45,1062,136,1085,208,v
0,2,214,46,1085,136,1100,208,æ
0,2,214,47,1100,136,1115,208,r
0,2,214,48,1115,136,1130,208,e
0,2,214,49,1130,136,1152,208,t
0,2,214,50,1152,136,1175,208,h
0,2,214,51,1175,136,1190,208,e
0,2,214,52,1190,136,1212,208,r
0,2,214,53,1212,136,1235,208,e
0,2,214,54,1235,136,1257,208,t
0,2,214,55,1257,136,1280,208,h
0,2,214,56,1280,136,1295,208,a
0,2,214,57,1295,136,1310,208,l
0,2,214,58,1310,136,1325,208,v
0,2,214,59,1325,136,1347,208,t
0,2,214,60,1347,136,1370,208,å
0,2,214,61,1370,136,1385,208,r
0,2,214,62,1385,136,1407,208,","
0,2,214,63,1407,136,1430,208,s
0,2,214,64,1430,136,1452,208,å
0,2,214,65,1452,136,1475,208,j
0,2,214,66,1475,136,1490,208,e
0,2,214,67,1490,136,1512,208,g
0,2,214,68,1512,136,1535,208,k
0,2,214,69,1535,136,1550,208,e
0,2,214,70,1550,136,1565,208,n
0,2,214,71,1565,136,1580,208,d
0,2,214,72,1580,136,1595,208,e
0,2,214,73,1595,136,1617,208,r
0,2,214,74,1617,136,1640,208,i
0,2,214,75,1640,136,1655,208,k
0,2,214,76,1655,136,1670,208,k
0,2,214,77,1670,136,1695,208,e
0,2,214,78,190,208,215,307,j
0,2,214,79,215,208,230,307,e
0,2,214,80,230,208,252,307,r
0,2,214,81,252,208,275,307,a
0,2,214,82,275,208,290,307,l
0,2,214,83,290,208,305,307,l
0,2,214,84,305,208,327,307,e
0,2,214,85,327,208,350,307,s
0,2,214,86,350,208,365,307,a
0,2,214,87,365,208,380,307,m
0,2,214,88,380,208,395,307,m
0,2,214,89,395,208,410,307,e
0,2,214,90,410,208,432,307,n
0,2,214,91,432,208,455,307,s
0,2,214,92,455,208,477,307,å
0,2,214,93,477,208,500,307,g
0,2,214,94,500,208,515,307,o
0,2,214,95,515,208,530,307,d
0,2,214,96,530,208,545,307,t
0,2,214,97,545,208,567,307,","
0,2,214,98,567,208,590,307,m
0,2,214,99,590,208,605,307,e
0,2,214,100,605,208,627,307,n
0,2,214,101,627,208,650,307,j
0,2,214,102,650,208,665,307,e
0,2,214,103,665,208,687,307,g
0,2,214,104,687,208,710,307,v
0,2,214,105,710,208,725,307,i
0,2,214,106,725,208,747,307,l
0,2,214,107,747,208,770,307,g
0,2,214,108,770,208,785,307,e
0,2,214,109,785,208,800,307,r
0,2,214,110,800,208,815,307,n
0,2,214,111,815,208,837,307,e
0,2,214,112,837,208,860,307,s
0,2,214,113,860,208,875,307,i
0,2,214,114,875,208,890,307,g
0,2,214,115,890,208,912,307,e
0,2,214,116,912,208,935,307,t
0,2,214,117,935,208,950,307,u
0,2,214,118,950,208,965,307,s
0,2,214,119,965,208,980,307,i
0,2,214,120,980,208,995,307,n
0,2,214,121,995,208,1017,307,d
0,2,214,122,1017,208,1040,307,t
0,2,214,123,1040,208,1055,307,a
0,2,214,124,1055,208,1077,307,k
0,2,214,125,1077,208,1100,307,t
0,2,214,126,1100,208,1115,307,i
0,2,214,127,1115,208,1137,307,l
0,2,214,128,1137,208,1160,307,j
0,2,214,129,1160,208,1175,307,e
0,2,214,130,1175,208,1197,307,r
0,2,214,131,1197,208,1220,307,a
0,2,214,132,1220,208,1235,307,l
0,2,214,133,1235,208,1250,307,l
0,2,214,134,1250,208,1272,307,e
0,2,214,135,1272,208,1295,307,s
0,2,214,136,1295,208,1310,307,a
0,2,214,137,1310,208,1325,307,m
0,2,214,138,1325,208,1340,307,m
0,2,214,139,1340,208,1355,307,e
0,2,214,140,1355,208,1377,307,n
0,2,214,141,1377,208,1400,307,f
0,2,214,142,1400,208,1415,307,o
0,2,214,143,1415,208,1437,307,r
0,2,214,144,1437,208,1460,307,d
0,2,214,145,1460,208,1475,307,e
0,2,214,146,1475,208,1497,307,n
0,2,214,147,1497,208,1520,307,i
0,2,214,148,1520,208,1535,307,m
0,2,214,149,1535,208,1550,307,ø
0,2,214,150,1550,208,1565,307,d
0,2,214,151,1565,208,1580,307,e
0,2,214,152,1580,208,1595,307,k
0,2,214,153,1595,208,1610,307,o
0,2,214,154,1610,208,1625,307,m
0,2,214,155,1625,208,1640,307,m
0,2,214,156,1640,208,1655,307,e
0,2,214,157,1655,208,1670,307,n
0,2,214,158,1670,208,1685,307,d
0,2,214,159,1685,208,1710,307,e
0,2,214,160,190,307,215,379,o
0,2,214,161,215,307,237,379,g
0,2,214,162,237,307,260,379,p
0,2,214,163,260,307,275,379,o
0,2,214,164,275,307,290,379,s
0,2,214,165,290,307,305,379,i
0,2,214,166,305,307,320,379,t
0,2,214,167,320,307,335,379,i
0,2,214,168,335,307,350,379,v
0,2,214,169,350,307,372,379,e
0,2,214,170,372,307,395,379,m
0,2,214,171,395,307,410,379,o
0,2,214,172,410,307,425,379,d
0,2,214,173,425,307,440,379,t
0,2,214,174,440,307,455,379,a
0,2,214,175,455,307,470,379,g
0,2,214,176,470,307,485,379,e
0,2,214,177,485,307,500,379,l
0,2,214,178,500,307,515,379,s
0,2,214,179,515,307,530,379,e
0,2,214,180,530,307,552,379,","
0,2,214,181,552,307,582,379,I
0,2,214,182,582,307,605,379,h
0,2,214,183,605,307,620,379,a
0,2,214,184,620,307,642,379,r
0,2,214,185,642,307,665,379,g
0,2,214,186,665,307,680,379,i
0,2,214,187,680,307,695,379,v
0,2,214,188,695,307,710,379,e
0,2,214,189,710,307,732,379,t
0,2,214,190,732,307,755,379,m
0,2,214,191,755,307,770,379,i
0,2,214,192,770,307,785,379,g
0,2,214,193,785,307,810,379,.
0,2,200,1,190,136,215,208,D
0,2,200,2,215,136,230,208,e
0,2,200,3,230,136,252,208,t
0,2,200,4,252,136,275,208,b
0,2,200,5,275,136,290,208,l
0,2,200,6,290,136,305,208,æ
0,2,200,7,305,136,320,208,s
0,2,200,8,320,136,335,208,e
0,2,200,9,335,136,357,208,r
0,2,200,10,357,136,380,208,o
0,2,200,11,380,136,395,208,f
0,2,200,12,395,136,410,208,t
0,2,200,13,410,136,432,208,e
0,2,200,14,432,136,455,208,e
0,2,200,15,455,136,477,208,n
0,2,200,16,477,136,500,208,d
0,2,200,17,500,136,515,208,e
0,2,200,18,515,136,537,208,l
0,2,200,19,537,136,567,208,i
0,2,200,20,567,136,590,208,F
0,2,200,21,590,136,605,208,r
0,2,200,22,605,136,620,208,e
0,2,200,23,620,136,635,208,d
0,2,200,24,635,136,650,208,e
0,2,200,25,650,136,665,208,r
0,2,200,26,665,136,680,208,i
0,2,200,27,680,136,695,208,k
0,2,200,28,695,136,710,208,s
0,2,200,29,710,136,725,208,h
0,2,200,30,725,136,740,208,a
0,2,200,31,740,136,755,208,v
0,2,200,32,755,136,770,208,n
0,2,200,33,770,136,792,208,.
0,2,200,34,792,136,815,208,S
0,2,200,35,815,136,830,208,å
0,2,200,36,830,136,845,208,d
0,2,200,37,845,136,860,208,a
0,2,200,38,860,136,882,208,n
0,2,200,39,882,136,905,208,e
0,2,200,40,905,136,927,208,r
0,2,200,41,927,136,950,208,d
0,2,200,42,950,136,965,208,e
0,2,200,43,965,136,987,208,t
0,2,200,44,987,136,1010,208,j
0,2,200,45,1010,136,1032,208,o
0,2,200,46,1032,136,1055,208,v
0,2,200,47,1055,136,1070,208,e
0,2,200,48,1070,136,1092,208,d
0,2,200,49,1092,136,1115,208,k
0,2,200,50,1115,136,1130,208,y
0,2,200,51,1130,136,1145,208,s
0,2,200,52,1145,136,1160,208,t
0,2,200,53,1160,136,1175,208,e
0,2,200,54,1175,136,1190,208,n
0,2,200,55,1190,136,1212,208,.
0,2,200,56,1212,136,1235,208,O
0,2,200,57,1235,136,1257,208,g
0,2,200,58,1257,136,1280,208,a
0,2,200,59,1280,136,1302,208,f
0,2,200,60,1302,136,1325,208,o
0,2,200,61,1325,136,1347,208,g
0,2,200,62,1347,136,1370,208,t
0,2,200,63,1370,136,1385,208,i
0,2,200,64,1385,136,1407,208,l
0,2,200,65,1407,136,1430,208,r
0,2,200,66,1430,136,1445,208,a
0,2,200,67,1445,136,1460,208,m
